LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID75256,75256,7,10.181300163269043,11.399800912156145,8.603623329929167,0.0,9.938833236694336,2,0.65,1,,288.90697674418607,265.0,141.0,566.0,37269.0,100.6913943893408,0.09104159182523708,0.47884417208535573
ID75227,75227,7,15.756199836730957,11.829982078652604,8.71116862155328,0.0,14.908249855041504,3,0.65,1,,306.06976744186045,294.0,146.0,556.0,39483.0,116.13644898125975,0.24582769712747982,1.0400511950191818
ID75243,75243,7,24.760835647583008,11.937527370276719,8.71116862155328,0.0,29.816499710083008,6,0.65,1,,327.4651162790698,231.0,134.0,1315.0,42243.0,247.76434893209353,0.3364190663364864,0.6654174126921577
ID75197,75197,7,24.826133728027344,11.937527370276719,8.818713913177396,0.0,24.84708309173584,5,0.65,1,,317.6046511627907,212.0,124.0,939.0,40971.0,216.55272952723934,0.3329514046845097,0.732689085572568
ID75293,75293,7,23.32482147216797,12.260163245149062,8.92625920480151,0.0,44.72474956512451,9,0.65,1,,296.6744186046512,198.0,129.0,972.0,38271.0,201.01263808179985,0.34766816835821795,0.7614978673037736
ID75276,75276,7,25.203784942626953,11.937527370276719,8.603623329929167,0.0,39.755332946777344,8,0.65,1,,335.4341085271318,237.0,137.0,1196.0,43271.0,248.18125448453875,0.3257692026408807,0.6642175409744921
ID75182,75182,7,26.33614158630371,11.937527370276719,8.71116862155328,0.0,34.785916328430176,7,0.65,1,,333.7829457364341,228.0,133.0,1256.0,43058.0,256.52037447224313,0.34670493827335075,0.6699769299965416
ID75257,75257,8,9.851218223571777,8.496078038305052,8.71116862155328,0.0,9.938833236694336,2,0.65,1,,279.5891472868217,280.0,171.0,434.0,36067.0,58.774544394648004,0.16518384422139584,1.3487583568974137
ID75226,75226,8,11.219765663146973,8.388532746680937,8.388532746680937,0.0,14.908249855041504,3,0.65,1,,318.30232558139534,306.0,187.0,639.0,41061.0,83.76581983526705,0.24022669757486032,1.4720520251915037
ID75210,75210,8,11.77083683013916,8.603623329929167,8.603623329929167,0.0,0.0,0,0.65,1,,294.968992248062,297.0,163.0,430.0,38051.0,67.00605592786188,0.20256908025904638,1.4830487512083284
ID75149,75149,8,11.293404579162598,8.496078038305052,8.603623329929167,0.0,4.969416618347168,1,0.65,1,,291.25581395348837,288.0,187.0,464.0,37572.0,66.80607184579193,0.19152721938841993,1.4015713084297197
ID75167,75167,8,11.375679016113281,8.388532746680937,8.71116862155328,0.0,19.877666473388672,4,0.65,1,,311.5503875968992,299.0,189.0,635.0,40190.0,77.78565914987057,0.21195765000626973,1.400942810388283
ID75650,75650,9,10.508800506591797,1.075452916241146,10.754529162411458,0.0,159.02133178710938,32,0.65,1,,270.6511627906977,262.0,177.0,390.0,34914.0,53.71243617095212,0.1940877499588294,1.6380491348256923
ID75526,75526,9,14.01909065246582,1.075452916241146,10.754529162411458,0.0,134.17424869537354,27,0.65,1,,302.48062015503876,288.0,168.0,509.0,39020.0,83.11814828671535,0.21981260980138032,1.3115690961626922
ID75211,75211,9,48.22587966918945,1.1829982078652603,10.862074454035573,0.0,0.0,0,0.65,1,,579.015503875969,438.0,211.0,1885.0,74693.0,380.5831870402999,0.4204295711129392,0.900625292901354
ID75277,75277,9,35.50804138183594,1.075452916241146,10.754529162411458,0.0,39.755332946777344,8,0.65,1,,492.49612403100775,397.0,220.0,1276.0,63532.0,250.03887585330503,0.36263620924788836,1.0483746617751533
ID75341,75341,9,28.726152420043945,1.075452916241146,10.754529162411458,0.0,64.60241603851318,13,0.65,1,,434.93798449612405,370.0,193.0,1050.0,56107.0,198.1089801069881,0.3168546869704917,1.0565144783426037
ID75469,75469,9,19.360828399658203,0.9679076246170313,10.754529162411458,0.0,104.35774898529053,21,0.65,1,,366.7519379844961,333.0,201.0,675.0,47311.0,114.20937673630885,0.26329632330730446,1.3385673081595084
ID75150,75150,9,50.48896026611328,1.075452916241146,10.862074454035573,0.0,4.969416618347168,1,0.65,1,,599.4573643410853,423.0,261.0,1972.0,77330.0,400.15932389002757,0.42560950693982497,0.8944706451342653
ID75598,75598,9,10.405895233154297,1.075452916241146,10.754529162411458,0.0,149.08249855041504,30,0.65,1,,270.4496124031008,261.0,173.0,386.0,34888.0,56.39716322103306,0.1858224932957925,1.5029263490376337
ID75665,75665,9,12.8170166015625,1.075452916241146,10.754529162411458,0.0,178.89899826049805,36,0.65,1,,283.86821705426354,272.0,174.0,469.0,36619.0,73.40303764203168,0.2195194947168156,1.3922495307649152
ID75408,75408,9,24.965465545654297,1.075452916241146,10.754529162411458,0.0,84.48008251190186,17,0.65,1,,409.6434108527132,357.0,203.0,967.0,52844.0,173.78496943284594,0.28868841530422173,1.0561003572316598
ID75538,75538,9,16.311758041381836,0.9679076246170313,10.754529162411458,0.0,129.20483207702637,26,0.65,1,,326.5658914728682,307.0,182.0,575.0,42127.0,97.68994678327641,0.2508166266613606,1.3406444729476448
ID75229,75229,9,43.65701675415039,1.1829982078652603,10.862074454035573,0.0,14.908249855041504,3,0.65,1,,544.2170542635658,414.0,210.0,1659.0,70204.0,337.06015230130635,0.3998931652686095,0.9224520886695254
ID75613,75613,9,12.09597110748291,1.075452916241146,10.754529162411458,0.0,144.11308193206787,29,0.65,1,,293.6666666666667,283.0,176.0,469.0,37883.0,74.83746276654045,0.18644486668182902,1.2332992381573429
ID75677,75677,9,12.174853324890137,1.075452916241146,10.754529162411458,0.0,168.9601650238037,34,0.65,1,,280.5968992248062,273.0,180.0,427.0,36197.0,65.43765154947172,0.21315177928134904,1.5068116908076656
ID75484,75484,9,21.523427963256836,0.9679076246170313,10.754529162411458,0.0,94.41891574859619,19,0.65,1,,381.4418604651163,334.0,194.0,789.0,49206.0,138.0937129144974,0.2765988452726642,1.196961981877096
ID75295,75295,9,34.64567565917969,1.075452916241146,10.754529162411458,0.0,44.72474956512451,9,0.65,1,,480.13178294573646,386.0,217.0,1254.0,61937.0,244.69299578262866,0.35800549638479906,1.0345633276397395
ID75358,75358,9,28.72394561767578,1.075452916241146,10.754529162411458,0.0,69.57183265686035,14,0.65,1,,433.84496124031006,365.0,192.0,1077.0,55966.0,202.7787606609573,0.31526096767974515,1.0256527797106054
ID75169,75169,9,40.69561004638672,1.075452916241146,10.754529162411458,0.0,19.877666473388672,4,0.65,1,,536.1550387596899,407.0,230.0,1494.0,69164.0,293.2326947582649,0.3893458989752012,1.0247860788111218
ID75425,75425,9,22.59018898010254,0.9679076246170313,10.754529162411458,0.0,89.44949913024902,18,0.65,1,,389.2325581395349,344.0,211.0,817.0,50211.0,144.2860392386805,0.2893523071476338,1.2107938104595481
ID75552,75552,9,17.20644760131836,0.9679076246170313,10.754529162411458,0.0,124.2354154586792,25,0.65,1,,337.2093023255814,314.0,188.0,614.0,43500.0,103.03569424131959,0.25515027155401737,1.3305835536646742
ID75625,75625,9,11.445258140563965,1.075452916241146,10.754529162411458,0.0,154.0519151687622,31,0.65,1,,276.69767441860466,272.0,169.0,422.0,35694.0,62.575654792214664,0.20492598710568496,1.504065558675892
ID75689,75689,9,13.161571502685547,1.075452916241146,10.754529162411458,0.0,173.92958164215088,35,0.65,1,,287.1782945736434,279.0,167.0,474.0,37046.0,74.43888533685735,0.22461286804366826,1.415199156844068
ID75498,75498,9,16.73944854736328,0.9679076246170313,10.754529162411458,0.0,109.3271656036377,22,0.65,1,,346.15503875968994,329.0,213.0,598.0,44654.0,98.88791394904536,0.23632498199255494,1.3382412929825716
ID75309,75309,9,26.696435928344727,1.075452916241146,10.754529162411458,0.0,54.66358280181885,11,0.65,1,,420.90697674418607,362.0,193.0,959.0,54297.0,177.46264756018314,0.3066140044634616,1.1131503883095484
ID75244,75244,9,39.30802917480469,1.075452916241146,10.754529162411458,0.0,29.816499710083008,6,0.65,1,,522.8604651162791,405.0,208.0,1468.0,67449.0,290.5152949982272,0.37923772453726956,0.9897356263409789
ID75183,75183,9,36.72850799560547,1.075452916241146,10.754529162411458,0.0,34.785916328430176,7,0.65,1,,503.4108527131783,400.0,239.0,1320.0,64940.0,261.30449827509375,0.363561824899468,1.0273279983823773
ID75439,75439,9,24.03168296813965,1.075452916241146,10.754529162411458,0.0,79.51066589355469,16,0.65,1,,409.3488372093023,357.0,213.0,924.0,52806.0,170.1071193378414,0.2638624086431522,1.0047980705319353
ID75374,75374,9,29.37403106689453,1.075452916241146,10.754529162411458,0.0,59.632999420166016,12,0.65,1,,441.86046511627904,374.0,207.0,1099.0,57000.0,208.2775996186507,0.3229748452370359,1.0358328723791197
ID75566,75566,9,13.356215476989746,0.9679076246170313,10.754529162411458,0.0,119.26599884033203,24,0.65,1,,316.1085271317829,301.0,186.0,522.0,40778.0,80.7908410950459,0.1878683707120267,1.2376260096498786
ID75637,75637,9,12.046875,1.075452916241146,10.754529162411458,0.0,163.99074840545654,33,0.65,1,,279.14728682170545,273.0,178.0,434.0,36010.0,65.30422803779554,0.21410938476561625,1.507648132721528
ID75512,75512,9,16.777097702026367,0.9679076246170313,10.754529162411458,0.0,114.29658222198486,23,0.65,1,,342.09302325581393,326.0,184.0,590.0,44130.0,97.13082687319086,0.24436589076408796,1.3832784608951676
