LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID28704,28704,9,182.65965270996094,42.695480774773486,20.433605408581773,0.0,169.75669956207275,34,0.65,1,,1599.1782945736434,1167.0,353.0,4694.0,206294.0,1173.1917831924131,0.7293111706484584,1.1497345659607718
ID27746,27746,9,162.21847534179688,42.58793548314937,20.541150700205886,0.0,19.971376419067383,4,0.65,1,,1567.4651162790697,1277.0,441.0,4046.0,202203.0,997.0978986422267,0.6763143512409998,1.2684788171852404
ID28772,28772,9,175.23675537109375,42.58793548314937,20.433605408581773,0.0,174.7495436668396,35,0.65,1,,1571.5038759689924,1126.0,359.0,4439.0,202724.0,1128.9221776490995,0.7227698062967748,1.1680305376253441
ID28261,28261,9,150.72613525390625,42.695480774773486,20.541150700205886,0.0,94.86403799057007,19,0.65,1,,1421.8992248062016,1162.0,327.0,3886.0,183425.0,947.7520347920756,0.688822817196668,1.2238481178355958
ID28009,28009,9,156.3252410888672,42.695480774773486,20.541150700205886,0.0,59.91412925720215,12,0.65,1,,1567.6744186046512,1353.0,453.0,3769.0,202230.0,893.6137148083643,0.6631048303225154,1.3989384541680896
ID28329,28329,9,185.2496337890625,42.58793548314937,20.541150700205886,0.0,109.8425703048706,22,0.65,1,,1652.7054263565892,1187.0,397.0,5027.0,213199.0,1231.8892465126278,0.7002462088666158,1.105077497660503
ID27818,27818,9,140.24609375,42.58793548314937,20.648695991830003,0.0,39.942752838134766,8,0.65,1,,1461.6589147286822,1243.0,406.0,3547.0,188554.0,829.5177391876185,0.5992316430498518,1.320485759123043
ID27565,27565,9,138.58636474609375,42.58793548314937,20.648695991830003,0.0,14.978532314300537,3,0.65,1,,1406.968992248062,1192.0,309.0,3578.0,181499.0,862.4596089997536,0.6422436761665042,1.275962747924939
ID28400,28400,9,191.32254028320312,42.58793548314937,20.541150700205886,0.0,119.8282585144043,24,0.65,1,,1725.9147286821706,1153.0,393.0,5083.0,222643.0,1254.4646644025079,0.7150226517846578,1.1472044892751627
ID28082,28082,9,180.73927307128906,42.695480774773486,20.541150700205886,0.0,74.89266157150269,15,0.65,1,,1650.4961240310076,1199.0,448.0,4646.0,212914.0,1109.2406476675765,0.7143143417838625,1.2399884506651395
ID28466,28466,9,158.6479949951172,42.48039019152526,20.433605408581773,0.0,139.79963493347168,28,0.65,1,,1498.0232558139535,1125.0,325.0,4535.0,193245.0,1056.7338423261756,0.6883163958254738,1.1558918768379598
ID28531,28531,9,163.3374481201172,42.48039019152526,20.541150700205886,0.0,134.80679082870483,27,0.65,1,,1587.4186046511627,1252.0,344.0,4205.0,204777.0,1022.3860778351603,0.6616437091023014,1.23649628137678
ID27638,27638,9,159.27719116210938,42.48039019152526,20.648695991830003,0.0,29.957064628601074,6,0.65,1,,1624.2790697674418,1325.0,358.0,4025.0,209532.0,988.8341618474899,0.607786578418027,1.241909326175956
ID28600,28600,9,170.15159606933594,42.48039019152526,20.218514825333543,0.0,149.78532314300537,30,0.65,1,,1561.3643410852712,1225.0,291.0,3883.0,201416.0,1015.3310339027405,0.7262511895948461,1.2939260530682553
ID27899,27899,9,176.75787353515625,42.58793548314937,20.648695991830003,0.0,54.9212851524353,11,0.65,1,,1724.7441860465117,1365.0,449.0,4405.0,222492.0,1059.8949776914055,0.684445586107113,1.3224333468351919
ID28155,28155,9,151.8069610595703,42.58793548314937,20.648695991830003,0.0,84.87834978103638,17,0.65,1,,1510.1317829457364,1143.0,467.0,3880.0,194807.0,913.7281237108102,0.6410881030832142,1.2912599226544228
ID28669,28669,9,163.6200408935547,42.58793548314937,20.433605408581773,0.0,159.77101135253906,32,0.65,1,,1486.7596899224807,1071.0,292.0,4237.0,191792.0,1066.5315848522266,0.7078315756432921,1.1555319159515736
ID27711,27711,9,128.38705444335938,42.58793548314937,20.756241283454116,0.0,34.94990873336792,7,0.65,1,,1423.0077519379845,1209.0,469.0,3241.0,183568.0,743.1646383049573,0.5570305777886941,1.3700427522067662
ID28672,28672,10,228.08438110351562,39.03894085955359,21.831694199695264,0.0,159.77101135253906,32,0.65,1,,2734.1007751937987,2251.0,439.0,8089.0,352699.0,1795.2400511707394,0.46518474897705414,0.9670636594585172
ID28161,28161,10,176.1215057373047,39.03894085955359,22.26187536619172,0.0,84.87834978103638,17,0.65,1,,1885.3565891472867,1535.0,338.0,5268.0,243211.0,1289.4049548050352,0.5047346138501553,0.9809284749856138
ID27714,27714,10,49.166404724121094,37.963487943312444,21.29396774157469,0.0,34.94990873336792,7,0.65,1,,747.5968992248062,528.0,305.0,2458.0,96440.0,516.0619288082681,0.23600316514683115,0.5532149532515114
ID27781,27781,10,47.289527893066406,38.17857852656068,20.971331866702347,0.0,4.992844104766846,1,0.65,1,,670.3255813953489,477.0,209.0,2200.0,86472.0,479.1556728179316,0.29706355385507177,0.6408070351550876
ID28741,28741,10,267.69287109375,39.146486151177704,21.831694199695264,0.0,179.74238777160645,36,0.65,1,,3157.751937984496,2689.0,579.0,7894.0,407350.0,1902.0128730464726,0.5517261990997444,1.1806007873304436
ID28231,28231,10,232.09628295898438,39.146486151177704,22.04678478294349,0.0,104.84972620010376,21,0.65,1,,2342.1937984496126,1548.0,404.0,7704.0,302143.0,1866.33096390652,0.476294391370645,0.8097792771501393
ID27977,27977,10,127.28018188476562,38.71630498468125,21.939239491319377,0.0,64.906973361969,13,0.65,1,,1610.8294573643411,1257.0,356.0,4935.0,207797.0,1048.5077724141984,0.3731240213152864,0.8349324666930259
ID27531,27531,10,52.947227478027344,38.28612381818479,21.186422449950577,0.0,0.0,0,0.65,1,,758.953488372093,537.0,220.0,2700.0,97905.0,567.1133024535462,0.2729503293801354,0.5739148836038778
ID28812,28812,10,227.407958984375,39.03894085955359,21.831694199695264,0.0,164.7638554573059,33,0.65,1,,2777.891472868217,2332.0,413.0,8162.0,358348.0,1877.5140696889182,0.47118000979237323,0.9477266908403477
ID28302,28302,10,220.3051300048828,39.146486151177704,22.154330074567607,0.0,99.85688209533691,20,0.65,1,,2205.8682170542634,1475.0,405.0,7027.0,284557.0,1724.5750399547935,0.49365572665137025,0.8454757075684382
ID27602,27602,10,63.383731842041016,38.071033234936564,20.971331866702347,0.0,9.985688209533691,2,0.65,1,,792.0077519379845,541.0,259.0,3023.0,102169.0,616.9113400659271,0.35534774047167694,0.6731928531012126
ID28371,28371,10,238.1094512939453,39.03894085955359,21.939239491319377,0.0,114.83541440963745,23,0.65,1,,2406.6434108527133,1635.0,416.0,8112.0,310457.0,1898.646638885386,0.4691893778230408,0.8095953194490657
ID28052,28052,10,126.62718963623047,38.93139556792948,22.26187536619172,0.0,69.89981746673584,14,0.65,1,,1781.7829457364342,1478.0,308.0,5107.0,229850.0,1204.2784922493552,0.27054263104907633,0.6300925299175152
ID28500,28500,10,228.60438537597656,38.93139556792948,21.939239491319377,0.0,144.79247903823853,29,0.65,1,,2376.217054263566,1769.0,328.0,8226.0,306532.0,1883.3450085604015,0.4570689025981326,0.7915672248828585
ID27862,27862,10,54.84904861450195,38.071033234936564,21.401513033198803,0.0,44.93559694290161,9,0.65,1,,888.8294573643411,593.0,281.0,3326.0,114659.0,701.7139076489681,0.1790437434749836,0.38469592193971086
ID28438,28438,10,233.97523498535156,39.146486151177704,21.939239491319377,0.0,124.82110261917114,25,0.65,1,,2467.5116279069766,1889.0,457.0,7917.0,318309.0,1833.530159437488,0.47647920576090985,0.8685958756078225
ID27675,27675,10,43.090911865234375,38.071033234936564,21.186422449950577,0.0,24.96422052383423,5,0.65,1,,820.6046511627907,756.0,265.0,2148.0,105858.0,412.07361331526397,0.2560360093920092,0.8118730461333243
ID28572,28572,10,249.39254760742188,39.03894085955359,21.939239491319377,0.0,129.813946723938,26,0.65,1,,2481.263565891473,1805.0,416.0,8150.0,320083.0,1943.6462854941767,0.4979613181354744,0.8487517264182277
ID28126,28126,10,147.7295379638672,39.03894085955359,22.26187536619172,0.0,79.88550567626953,16,0.65,1,,1783.5271317829458,1498.0,417.0,4534.0,230075.0,1100.8181267067873,0.38832205559648225,0.9063500824181154
ID28639,28639,10,233.91806030273438,39.03894085955359,21.939239491319377,0.0,154.77816724777222,31,0.65,1,,2683.5116279069766,2164.0,421.0,8075.0,346173.0,1830.7979566481004,0.47771289486666013,0.9476979895570684
ID27936,27936,10,35.15549087524414,37.963487943312444,21.401513033198803,0.0,49.92844104766846,10,0.65,1,,858.1317829457364,586.0,291.0,3071.0,110699.0,657.4105972944743,0.00423994779561184,0.011022251052363704
ID27747,27747,10,70.03311157226562,37.963487943312444,20.971331866702347,0.0,19.971376419067383,4,0.65,1,,874.4263565891473,563.0,268.0,3329.0,112801.0,686.7688814203822,0.32878570299812515,0.6300871233923825
ID28708,28708,10,265.1404724121094,39.146486151177704,21.724148908071147,0.0,169.75669956207275,34,0.65,1,,3260.232558139535,3095.0,463.0,8210.0,420570.0,1865.1715090023717,0.5740355667375088,1.2749233149705452
ID28197,28197,10,200.1882781982422,39.254031442801825,22.26187536619172,0.0,89.87119388580322,18,0.65,1,,2140.798449612403,1665.0,438.0,6380.0,276163.0,1491.529282208391,0.5099288558314149,0.9694537543623868
ID28776,28776,10,285.5873718261719,39.146486151177704,21.724148908071147,0.0,174.7495436668396,35,0.65,1,,3358.4496124031007,3157.0,660.0,8180.0,433240.0,1820.5002401522447,0.5763176204201739,1.3489512649333308
ID28266,28266,10,222.48385620117188,39.146486151177704,22.154330074567607,0.0,94.86403799057007,19,0.65,1,,2266.7131782945735,1666.0,360.0,7227.0,292406.0,1715.3133468926605,0.5197362339502368,0.9038531488095244
ID28013,28013,10,137.2041015625,38.50121440143302,21.939239491319377,0.0,59.91412925720215,12,0.65,1,,1702.1162790697674,1331.0,355.0,5080.0,219573.0,1114.492693083291,0.419239058957761,0.9022942257619682
ID27566,27566,10,65.91181182861328,38.071033234936564,20.971331866702347,0.0,14.978532314300537,3,0.65,1,,816.984496124031,534.0,242.0,3084.0,105391.0,649.1801438219995,0.3377930919676761,0.6355363532861531
ID27822,27822,10,60.184173583984375,38.071033234936564,21.401513033198803,0.0,39.942752838134766,8,0.65,1,,855.5581395348837,580.0,301.0,3086.0,110367.0,672.4361483044407,0.25017467894186723,0.509214924535231
ID28334,28334,10,242.302978515625,39.146486151177704,22.04678478294349,0.0,109.8425703048706,22,0.65,1,,2477.108527131783,1704.0,424.0,8143.0,319547.0,1927.6032853338486,0.4803494592825567,0.8339700012948493
ID28404,28404,10,236.99728393554688,39.146486151177704,21.939239491319377,0.0,119.8282585144043,24,0.65,1,,2436.0697674418607,1820.0,416.0,7871.0,314253.0,1860.8356455587307,0.4825290795250163,0.8521812441156388
ID28470,28470,10,238.42184448242188,38.93139556792948,21.939239491319377,0.0,139.79963493347168,28,0.65,1,,2490.3488372093025,1851.0,385.0,8516.0,321255.0,1931.5746031863275,0.46867909411984826,0.8228626754038031
ID27639,27639,10,39.47282791137695,37.963487943312444,21.186422449950577,0.0,29.957064628601074,6,0.65,1,,760.7906976744187,584.0,299.0,2239.0,98142.0,454.84450767574486,0.1699127667954379,0.4858528628042647
ID28535,28535,10,251.0730438232422,38.823850276305365,21.939239491319377,0.0,134.80679082870483,27,0.65,1,,2429.31007751938,1785.0,369.0,8601.0,313381.0,1969.9712196440269,0.5493409132196357,0.874476255827775
ID28088,28088,10,148.0962371826172,38.93139556792948,22.26187536619172,0.0,74.89266157150269,15,0.65,1,,1882.2868217054263,1638.0,375.0,4968.0,242815.0,1189.8953288643086,0.3439890867987935,0.8097593289164845
ID28604,28604,10,222.01449584960938,39.03894085955359,21.939239491319377,0.0,149.78532314300537,30,0.65,1,,2556.4418604651164,1903.0,460.0,8144.0,329781.0,1792.260177937766,0.46784174354485164,0.9092526924607017
ID27903,27903,10,150.04537963867188,38.50121440143302,22.154330074567607,0.0,54.9212851524353,11,0.65,1,,1833.0387596899225,1340.0,429.0,5892.0,236462.0,1306.5158306248914,0.37673857843113157,0.7678485705003588
ID27604,27604,11,80.85458374023438,34.952219777837236,21.401513033198803,0.0,9.985688209533691,2,0.65,1,,1088.0852713178294,891.0,222.0,3199.0,140363.0,737.2839623303196,0.31687249616480273,0.7102299102324111
ID27782,27782,11,105.83777618408203,35.27485565270958,21.29396774157469,0.0,4.992844104766846,1,0.65,1,,1446.8837209302326,1250.0,384.0,3768.0,186648.0,823.499930061349,0.4306043582546861,1.0576913113585138
ID27533,27533,11,85.7038345336914,35.27485565270958,21.50905832482292,0.0,0.0,0,0.65,1,,1208.3410852713178,1077.0,320.0,3184.0,155876.0,706.6466308395858,0.3687130308098925,0.9212835778494421
ID27715,27715,12,226.6983184814453,40.65212023391531,21.401513033198803,0.0,34.94990873336792,7,0.65,1,,2818.5968992248063,2553.0,355.0,6339.0,363599.0,1618.8013626956547,0.5437005376944298,1.2264959296162936
ID28740,28740,12,287.8945007324219,40.759665525539425,21.50905832482292,0.0,179.74238777160645,36,0.65,1,,2835.3023255813955,2166.0,304.0,8671.0,365754.0,2110.2581988225224,0.5483895200209365,0.9517057580411236
ID28230,28230,12,313.96514892578125,40.65212023391531,21.401513033198803,0.0,104.84972620010376,21,0.65,1,,3339.1937984496126,3008.0,375.0,9458.0,430756.0,2225.5154356544554,0.6677596266722002,1.20151089031015
ID27783,27783,12,298.5576477050781,40.86721081716354,21.616603616447033,0.0,4.992844104766846,1,0.65,1,,3249.139534883721,3123.0,334.0,6153.0,419139.0,1638.8282339457992,0.7109362538404767,1.6476378244023187
ID27978,27978,12,249.74563598632812,40.437029650667085,21.939239491319377,0.0,64.906973361969,13,0.65,1,,3034.891472868217,3193.0,333.0,7245.0,391501.0,1794.7802583129346,0.6180474105234566,1.2917915091062284
ID28811,28811,12,267.5155029296875,40.86721081716354,21.724148908071147,0.0,164.7638554573059,33,0.65,1,,2822.2713178294575,2394.0,518.0,7136.0,364073.0,1817.1895012969976,0.5264890950463081,1.0713323347022594
ID28300,28300,12,318.83587646484375,40.65212023391531,21.616603616447033,0.0,99.85688209533691,20,0.65,1,,3325.294573643411,3153.0,444.0,8874.0,428963.0,2106.033970386862,0.7037087524310832,1.3043446023921046
ID27534,27534,12,308.0850830078125,40.97475610878765,21.831694199695264,0.0,0.0,0,0.65,1,,3344.15503875969,3209.0,371.0,8747.0,431396.0,2047.9873826577139,0.6777764993709019,1.3192938017664835
ID28370,28370,12,327.46368408203125,40.86721081716354,21.50905832482292,0.0,114.83541440963745,23,0.65,1,,3353.5116279069766,2690.0,491.0,11445.0,432603.0,2588.132094038452,0.619163157855129,0.990963976053559
ID28051,28051,12,244.54656982421875,40.437029650667085,21.831694199695264,0.0,69.89981746673584,14,0.65,1,,2978.1627906976746,3048.0,349.0,6747.0,384183.0,1730.1330593279963,0.6016526472117608,1.2932319341274394
ID28499,28499,12,300.271728515625,40.86721081716354,21.50905832482292,0.0,144.79247903823853,29,0.65,1,,3008.3798449612405,2429.0,350.0,8094.0,388081.0,2138.6150424756443,0.5621280234949453,1.012391900406058
ID28436,28436,12,308.14776611328125,40.86721081716354,21.616603616447033,0.0,124.82110261917114,25,0.65,1,,3351.170542635659,2927.0,553.0,8892.0,432301.0,2229.196352261951,0.6113981364636182,1.1407735823776726
ID27605,27605,12,361.3395080566406,40.86721081716354,21.50905832482292,0.0,9.985688209533691,2,0.65,1,,3574.294573643411,3231.0,480.0,8420.0,461084.0,1968.9836782077323,0.7571349088847936,1.5643948763976268
ID27861,27861,12,249.49789428710938,40.65212023391531,21.186422449950577,0.0,44.93559694290161,9,0.65,1,,2414.3255813953488,1727.0,239.0,7855.0,311448.0,1953.0550233976012,0.5502936844367592,0.8775904804296109
ID28570,28570,12,303.65313720703125,40.86721081716354,21.50905832482292,0.0,129.813946723938,26,0.65,1,,3092.953488372093,2449.0,425.0,9242.0,398991.0,2277.1407711359802,0.5824904907764717,0.9999107476299789
ID28124,28124,12,303.00750732421875,40.5445749422912,21.831694199695264,0.0,79.88550567626953,16,0.65,1,,3059.767441860465,2824.0,382.0,7122.0,394710.0,1856.5842186981945,0.666949825033738,1.3187862042386775
ID27678,27678,12,296.8948974609375,40.759665525539425,21.616603616447033,0.0,24.96422052383423,5,0.65,1,,3318.4108527131784,3081.0,455.0,6949.0,428075.0,1758.0842583814913,0.6613102527412523,1.5027093061794328
ID28638,28638,12,284.4076843261719,40.86721081716354,21.616603616447033,0.0,154.77816724777222,31,0.65,1,,2938.4728682170544,2517.0,411.0,7688.0,379063.0,1987.9559975226418,0.5390977613544695,1.0354907778768188
ID27937,27937,12,208.84303283691406,40.5445749422912,21.50905832482292,0.0,49.92844104766846,10,0.65,1,,2254.5038759689924,1805.0,312.0,7685.0,290831.0,1730.9356940504706,0.465534711381684,0.8274771454282916
ID28707,28707,12,291.1855773925781,40.86721081716354,21.616603616447033,0.0,169.75669956207275,34,0.65,1,,2800.705426356589,2153.0,455.0,7138.0,361291.0,1929.1857430787866,0.5911473142559206,1.0787199617784298
ID28196,28196,12,314.61724853515625,40.759665525539425,21.724148908071147,0.0,89.87119388580322,18,0.65,1,,3282.891472868217,3234.0,356.0,6874.0,423493.0,1828.1223129908035,0.7027032084588822,1.482225410167221
ID27750,27750,12,278.64752197265625,40.86721081716354,21.616603616447033,0.0,19.971376419067383,4,0.65,1,,3152.751937984496,2971.0,350.0,6133.0,406705.0,1643.7085785228162,0.6742320153982274,1.544858488864549
ID28775,28775,12,329.078125,40.86721081716354,21.616603616447033,0.0,174.7495436668396,35,0.65,1,,2973.6666666666665,2083.0,344.0,9415.0,383603.0,2362.9774495503198,0.630749507330068,0.9734919558563083
ID28264,28264,12,318.8656311035156,40.759665525539425,21.616603616447033,0.0,94.86403799057007,19,0.65,1,,3249.6589147286822,2951.0,377.0,7904.0,419206.0,2032.6448883479225,0.7125921148769494,1.3304340013731917
ID27820,27820,12,259.32562255859375,40.5445749422912,21.186422449950577,0.0,39.942752838134766,8,0.65,1,,2634.0,1946.0,310.0,7170.0,339786.0,1900.728581524727,0.496837456604766,0.9199523825918199
ID28012,28012,12,205.50851440429688,40.65212023391531,21.50905832482292,0.0,59.91412925720215,12,0.65,1,,1969.0542635658915,1203.0,293.0,7584.0,254008.0,1798.2005081038546,0.48044840468316574,0.7107273753043932
ID28332,28332,12,318.3841247558594,40.759665525539425,21.29396774157469,0.0,109.8425703048706,22,0.65,1,,3121.3023255813955,2355.0,276.0,10302.0,402648.0,2460.347227160767,0.6011442778540247,0.9526155762345544
ID27568,27568,12,325.1749267578125,40.86721081716354,21.616603616447033,0.0,14.978532314300537,3,0.65,1,,3291.1007751937987,2983.0,557.0,7172.0,424552.0,1802.8736343203645,0.7005574376919091,1.5040363482511379
ID28403,28403,12,339.20269775390625,40.86721081716354,21.50905832482292,0.0,119.8282585144043,24,0.65,1,,3417.5426356589146,2793.0,401.0,10723.0,440863.0,2579.983178868832,0.6329965525111383,1.0269354343073076
ID28468,28468,12,294.49505615234375,40.86721081716354,21.50905832482292,0.0,139.79963493347168,28,0.65,1,,2951.7286821705425,2395.0,328.0,8207.0,380773.0,2165.34705197551,0.5416114189764679,0.9578374463294294
ID28533,28533,12,277.5920715332031,40.759665525539425,21.50905832482292,0.0,134.80679082870483,27,0.65,1,,3058.5736434108526,2803.0,356.0,7528.0,394556.0,1882.915881083752,0.5696803218511616,1.1790657482034947
ID28086,28086,12,301.5274353027344,40.5445749422912,21.831694199695264,0.0,74.89266157150269,15,0.65,1,,3140.4341085271317,2831.0,359.0,7774.0,405116.0,1919.6781950570567,0.6553298156852153,1.2952888866133534
ID27642,27642,12,323.0467529296875,40.759665525539425,21.616603616447033,0.0,29.957064628601074,6,0.65,1,,3435.3333333333335,3222.0,522.0,7682.0,443158.0,1930.2039858738594,0.6845246155481332,1.4464631676569668
ID28603,28603,12,301.16754150390625,40.86721081716354,21.50905832482292,0.0,149.78532314300537,30,0.65,1,,2964.705426356589,2380.0,394.0,8096.0,382447.0,2199.3771469267044,0.5439706516021018,0.9498352089397804
ID27901,27901,12,223.72427368164062,40.65212023391531,21.50905832482292,0.0,54.9212851524353,11,0.65,1,,2240.0077519379847,1638.0,253.0,8166.0,288961.0,1852.763525015251,0.49391207515404034,0.7994367907225924
ID28159,28159,12,299.1170959472656,40.65212023391531,21.724148908071147,0.0,84.87834978103638,17,0.65,1,,3100.3333333333335,2783.0,383.0,6712.0,399943.0,1790.375887267346,0.6971898774537222,1.4227048278266732
ID28671,28671,12,290.3570861816406,40.86721081716354,21.616603616447033,0.0,159.77101135253906,32,0.65,1,,2947.279069767442,2425.0,414.0,8040.0,380199.0,2045.8273081168477,0.5479007633215836,1.0198612133845382
ID27712,27712,13,37.65119934082031,9.571530954546198,21.29396774157469,0.0,34.94990873336792,7,0.65,1,,526.6589147286821,414.0,242.0,1156.0,67939.0,268.6113449334149,0.3275672693462237,0.9675625446692695
ID28160,28160,13,32.78641891479492,9.571530954546198,22.04678478294349,0.0,84.87834978103638,17,0.65,1,,547.6899224806201,464.0,229.0,1403.0,70652.0,271.50546145662554,0.2852983658055789,0.8955328148308273
ID28675,28675,13,36.316497802734375,10.431893287539115,22.584511241064064,0.0,159.77101135253906,32,0.65,1,,561.8992248062016,493.0,244.0,1145.0,72485.0,243.25943728357052,0.3026690908845842,1.073378011989734
ID27975,27975,13,33.42902755737305,9.894166829418541,21.401513033198803,0.0,64.906973361969,13,0.65,1,,530.015503875969,445.0,227.0,1278.0,68372.0,245.25414065363287,0.3232886160992337,1.055937118917888
ID28743,28743,13,32.596153259277344,10.539438579163228,22.69205653268818,0.0,179.74238777160645,36,0.65,1,,603.1627906976744,546.0,255.0,1408.0,77808.0,241.32210032371913,0.2682640586797066,1.0573535965226093
ID27784,27784,13,38.758750915527344,10.216802704290885,21.939239491319377,0.0,4.992844104766846,1,0.65,1,,613.7209302325581,526.0,290.0,1282.0,79170.0,270.6683849965265,0.30756473342428936,1.0666863463266871
ID28233,28233,13,36.47687530517578,9.679076246170313,22.369420657815837,0.0,104.84972620010376,21,0.65,1,,578.3410852713179,531.0,231.0,1360.0,74606.0,264.6501669694126,0.3148596140404123,1.0465968938917731
ID28301,28301,13,36.46675491333008,9.571530954546198,22.04678478294349,0.0,99.85688209533691,20,0.65,1,,593.0930232558139,528.0,257.0,1381.0,76509.0,257.6492116795038,0.32062271026201317,1.1177367042009536
ID28813,28813,13,32.42666244506836,10.431893287539115,22.584511241064064,0.0,164.7638554573059,33,0.65,1,,548.3178294573644,478.0,241.0,1072.0,70733.0,232.2934224913653,0.2599018345968383,0.9738634970816805
ID27535,27535,13,44.14508056640625,10.324347995915,22.04678478294349,0.0,0.0,0,0.65,1,,630.3565891472869,521.0,264.0,1435.0,81316.0,305.2853633910005,0.34052020169524766,1.0490104832963503
ID28050,28050,13,33.81151580810547,9.786621537794426,21.616603616447033,0.0,69.89981746673584,14,0.65,1,,539.2945736434109,460.0,227.0,1488.0,69569.0,276.6957772960217,0.31572063938687434,0.9353901687365757
ID27860,27860,13,36.71827697753906,9.463985662922083,21.186422449950577,0.0,44.93559694290161,9,0.65,1,,523.4961240310078,430.0,228.0,1118.0,67531.0,258.20903971004674,0.3291748595041517,1.0041915538206323
ID28372,28372,13,38.15849304199219,10.324347995915,22.154330074567607,0.0,114.83541440963745,23,0.65,1,,586.7906976744187,519.0,237.0,1297.0,75696.0,242.29068525799894,0.3439716088513531,1.2396783056898009
ID28437,28437,13,41.15559005737305,10.001712121042656,21.831694199695264,0.0,124.82110261917114,25,0.65,1,,582.1860465116279,517.0,227.0,1363.0,75102.0,280.2570741592067,0.37356729215051676,1.1299366825595059
ID28501,28501,13,38.29469299316406,10.216802704290885,22.26187536619172,0.0,144.79247903823853,29,0.65,1,,559.3720930232558,487.0,234.0,1147.0,72159.0,269.7937600559291,0.32922100473976007,1.0270444285746163
ID27606,27606,13,37.14432144165039,10.001712121042656,21.831694199695264,0.0,9.985688209533691,2,0.65,1,,580.1472868217054,486.0,267.0,1180.0,74839.0,262.8674541467855,0.3005251513368234,1.0199843565544848
ID28571,28571,13,40.26919174194336,10.216802704290885,21.831694199695264,0.0,129.813946723938,26,0.65,1,,564.2015503875969,475.0,222.0,1257.0,72782.0,265.9192893249332,0.36714526853187573,1.1395613247572955
ID27677,27677,13,34.77165603637695,10.001712121042656,21.50905832482292,0.0,24.96422052383423,5,0.65,1,,525.062015503876,447.0,230.0,1030.0,67733.0,241.3052965105222,0.3216963653750598,1.0592249472684727
ID28125,28125,13,33.04037857055664,9.571530954546198,21.939239491319377,0.0,79.88550567626953,16,0.65,1,,560.7596899224807,471.0,249.0,1488.0,72338.0,266.90932961851126,0.306145703229616,0.9848715008420935
ID27935,27935,13,33.812477111816406,9.571530954546198,21.29396774157469,0.0,49.92844104766846,10,0.65,1,,517.4961240310078,420.0,241.0,1244.0,66757.0,258.58180294248183,0.2830826086058631,0.8830752406486541
ID28641,28641,13,38.999046325683594,10.646983870787343,22.47696594943995,0.0,154.77816724777222,31,0.65,1,,577.4883720930233,497.0,227.0,1248.0,74496.0,264.2391529313181,0.32067740356968394,1.0613232604479304
ID27749,27749,13,35.761356353759766,10.001712121042656,21.616603616447033,0.0,19.971376419067383,4,0.65,1,,558.6744186046511,453.0,247.0,1189.0,72069.0,260.03314580761554,0.31117387804112595,1.0197716055815413
ID28711,28711,13,37.62575149536133,10.539438579163228,22.907147115936407,0.0,169.75669956207275,34,0.65,1,,677.5038759689922,675.0,291.0,1134.0,87398.0,200.58804659795783,0.34723799620820306,1.7410836987541978
ID28265,28265,13,31.795785903930664,9.786621537794426,21.831694199695264,0.0,94.86403799057007,19,0.65,1,,559.9302325581396,501.0,262.0,1280.0,72231.0,227.14598781835605,0.2892068053619211,1.1059736032035314
ID28010,28010,13,35.65681076049805,9.679076246170313,21.29396774157469,0.0,59.91412925720215,12,0.65,1,,534.0930232558139,424.0,235.0,1244.0,68898.0,257.2345246153202,0.31841065181981537,1.0028928346203874
ID28778,28778,13,34.28104782104492,10.431893287539115,22.47696594943995,0.0,174.7495436668396,35,0.65,1,,572.3178294573644,497.0,245.0,1185.0,73829.0,246.77884154187925,0.26887579719537524,0.9828606493191853
ID27821,27821,13,37.61109161376953,9.463985662922083,21.29396774157469,0.0,39.942752838134766,8,0.65,1,,529.4186046511628,406.0,229.0,1163.0,68295.0,271.5065807695327,0.3330194791770408,0.974275935801191
ID28335,28335,13,37.64259719848633,10.216802704290885,22.26187536619172,0.0,109.8425703048706,22,0.65,1,,594.2248062015503,568.0,228.0,1362.0,76655.0,257.7970143928066,0.33793331835201745,1.1643925922421416
ID27569,27569,13,38.2701530456543,10.109257412666771,21.724148908071147,0.0,14.978532314300537,3,0.65,1,,605.6976744186046,503.0,272.0,1317.0,78135.0,264.4514548034751,0.30842657379563443,1.0797976422914184
ID28405,28405,13,40.99446487426758,10.216802704290885,22.04678478294349,0.0,119.8282585144043,24,0.65,1,,582.5426356589147,515.0,239.0,1280.0,75148.0,276.57150430968846,0.3504610854958476,1.0932211061524353
